SalesKey,OrderDate,OrderNumber,OrderLineItem,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
SO70877-1,2017-05-19,SO70877,1,530,28925,9,2
SO70897-1,2017-05-19,SO70897,1,477,12964,6,1
SO70977-1,2017-05-20,SO70977,1,530,15075,10,2
SO70942-2,2017-05-20,SO70942,2,529,14674,9,2
SO70942-3,2017-05-20,SO70942,3,471,14674,9,1
SO70942-1,2017-05-20,SO70942,1,539,14674,9,1
SO70947-1,2017-05-20,SO70947,1,536,16614,9,3
SO70947-2,2017-05-20,SO70947,2,480,16614,9,1
SO70984-5,2017-05-20,SO70984,5,466,18826,6,2
SO70984-2,2017-05-20,SO70984,2,477,18826,6,2
SO70984-3,2017-05-20,SO70984,3,478,18826,6,2
SO70984-4,2017-05-20,SO70984,4,220,18826,6,1
SO70984-1,2017-05-20,SO70984,1,485,18826,6,1
SO70961-3,2017-05-20,SO70961,3,223,21290,1,2
SO70961-1,2017-05-20,SO70961,1,477,21290,1,2
SO70961-2,2017-05-20,SO70961,2,478,21290,1,2
SO71013-2,2017-05-20,SO71013,2,539,18762,4,2
SO71013-4,2017-05-20,SO71013,4,215,18762,4,1
SO71013-3,2017-05-20,SO71013,3,529,18762,4,1
SO71013-1,2017-05-20,SO71013,1,582,18762,4,1
SO70948-2,2017-05-20,SO70948,2,528,15253,9,2
SO70948-1,2017-05-20,SO70948,1,536,15253,9,2
SO70948-3,2017-05-20,SO70948,3,215,15253,9,1
SO70980-1,2017-05-20,SO70980,1,485,12455,4,2
SO70950-2,2017-05-20,SO70950,2,528,21965,9,2
SO70950-3,2017-05-20,SO70950,3,214,21965,9,1
SO70950-4,2017-05-20,SO70950,4,462,21965,9,1
SO70950-1,2017-05-20,SO70950,1,537,21965,9,1
SO70956-1,2017-05-20,SO70956,1,599,16253,8,1
SO70997-2,2017-05-20,SO70997,2,477,18135,10,3
SO70997-3,2017-05-20,SO70997,3,479,18135,10,2
SO70997-1,2017-05-20,SO70997,1,574,18135,10,1
SO70998-1,2017-05-20,SO70998,1,576,12307,7,1
SO70979-2,2017-05-20,SO70979,2,528,12425,1,2
SO70979-3,2017-05-20,SO70979,3,226,12425,1,1
SO70979-1,2017-05-20,SO70979,1,537,12425,1,1
SO70941-3,2017-05-20,SO70941,3,464,22536,10,2
SO70941-2,2017-05-20,SO70941,2,226,22536,10,1
SO70941-1,2017-05-20,SO70941,1,582,22536,10,1
SO71006-2,2017-05-20,SO71006,2,215,24828,4,1
SO71006-1,2017-05-20,SO71006,1,573,24828,4,1
SO70983-1,2017-05-20,SO70983,1,223,12626,10,2
SO71022-2,2017-05-20,SO71022,2,214,19181,7,1
SO71022-1,2017-05-20,SO71022,1,583,19181,7,1
SO71004-2,2017-05-20,SO71004,2,214,26050,1,1
SO71004-1,2017-05-20,SO71004,1,577,26050,1,1
SO70964-2,2017-05-20,SO70964,2,226,20311,4,1
SO70964-1,2017-05-20,SO70964,1,475,20311,4,1
SO71019-2,2017-05-20,SO71019,2,215,24708,7,1
SO71019-1,2017-05-20,SO71019,1,575,24708,7,1
SO70987-1,2017-05-20,SO70987,1,352,17537,4,1
SO71016-2,2017-05-20,SO71016,2,215,13406,8,1
SO71016-1,2017-05-20,SO71016,1,606,13406,8,1
SO70990-3,2017-05-20,SO70990,3,223,15256,4,1
SO70990-2,2017-05-20,SO70990,2,474,15256,4,1
SO70990-1,2017-05-20,SO70990,1,587,15256,4,1
SO70952-1,2017-05-20,SO70952,1,480,18294,9,2
SO70967-2,2017-05-20,SO70967,2,478,14837,8,2
SO70967-1,2017-05-20,SO70967,1,485,14837,8,2
SO70967-3,2017-05-20,SO70967,3,215,14837,8,1
SO70967-4,2017-05-20,SO70967,4,229,14837,8,1
SO71018-3,2017-05-20,SO71018,3,530,12125,8,2
SO71018-2,2017-05-20,SO71018,2,541,12125,8,1
SO71018-1,2017-05-20,SO71018,1,563,12125,8,1
SO70951-2,2017-05-20,SO70951,2,538,18741,9,3
SO70951-1,2017-05-20,SO70951,1,529,18741,9,2
SO70951-3,2017-05-20,SO70951,3,220,18741,9,1
SO71001-2,2017-05-20,SO71001,2,472,25716,9,1
SO71001-1,2017-05-20,SO71001,1,605,25716,9,1
SO70966-2,2017-05-20,SO70966,2,480,15159,1,3
SO70966-1,2017-05-20,SO70966,1,528,15159,1,2
SO71014-3,2017-05-20,SO71014,3,466,18596,4,2
SO71014-2,2017-05-20,SO71014,2,232,18596,4,1
SO71014-1,2017-05-20,SO71014,1,583,18596,4,1
SO71009-3,2017-05-20,SO71009,3,477,23724,4,2
SO71009-2,2017-05-20,SO71009,2,479,23724,4,2
SO71009-4,2017-05-20,SO71009,4,214,23724,4,1
SO71009-1,2017-05-20,SO71009,1,584,23724,4,1
SO71005-2,2017-05-20,SO71005,2,226,24666,6,1
SO71005-1,2017-05-20,SO71005,1,566,24666,6,1
SO70994-2,2017-05-20,SO70994,2,477,16981,1,2
SO70994-3,2017-05-20,SO70994,3,478,16981,1,2
SO70994-4,2017-05-20,SO70994,4,484,16981,1,2
SO70994-1,2017-05-20,SO70994,1,358,16981,1,1
SO71012-2,2017-05-20,SO71012,2,477,23853,1,2
SO71012-3,2017-05-20,SO71012,3,479,23853,1,2
SO71012-4,2017-05-20,SO71012,4,214,23853,1,1
SO71012-1,2017-05-20,SO71012,1,605,23853,1,1
SO71008-1,2017-05-20,SO71008,1,584,23715,1,1
SO70986-1,2017-05-20,SO70986,1,362,18067,1,1
SO70986-2,2017-05-20,SO70986,2,472,18067,1,1
SO70986-3,2017-05-20,SO70986,3,485,18067,1,1
SO70993-1,2017-05-20,SO70993,1,356,16969,4,1
SO70993-2,2017-05-20,SO70993,2,483,16969,4,1
SO70957-2,2017-05-20,SO70957,2,232,19285,8,1
SO70957-1,2017-05-20,SO70957,1,580,19285,8,1
SO70962-2,2017-05-20,SO70962,2,471,18970,4,1
SO70962-1,2017-05-20,SO70962,1,474,18970,4,1
SO71020-2,2017-05-20,SO71020,2,215,13135,9,1
SO71020-1,2017-05-20,SO71020,1,575,13135,9,1
SO71011-2,2017-05-20,SO71011,2,215,23837,4,1
SO71011-1,2017-05-20,SO71011,1,604,23837,4,1
SO70955-2,2017-05-20,SO70955,2,480,19944,8,2
SO70955-1,2017-05-20,SO70955,1,356,19944,8,1
SO71010-2,2017-05-20,SO71010,2,477,23821,1,2
SO71010-3,2017-05-20,SO71010,3,479,23821,1,2
SO71010-4,2017-05-20,SO71010,4,220,23821,1,1
SO71010-5,2017-05-20,SO71010,5,232,23821,1,1
SO71010-1,2017-05-20,SO71010,1,604,23821,1,1
SO70976-1,2017-05-20,SO70976,1,541,27320,8,2
SO70976-2,2017-05-20,SO70976,2,530,27320,8,1
SO70971-1,2017-05-20,SO70971,1,477,20939,8,2
SO70971-2,2017-05-20,SO70971,2,481,20939,8,2
SO70974-2,2017-05-20,SO70974,2,530,13544,10,2
SO70974-1,2017-05-20,SO70974,1,541,13544,10,2
SO70974-3,2017-05-20,SO70974,3,220,13544,10,1
SO70958-1,2017-05-20,SO70958,1,480,16497,6,1
SO70972-2,2017-05-20,SO70972,2,530,11389,8,2
SO70972-1,2017-05-20,SO70972,1,541,11389,8,2
SO70972-3,2017-05-20,SO70972,3,214,11389,8,1
SO70985-3,2017-05-20,SO70985,3,477,17582,4,2
SO70985-1,2017-05-20,SO70985,1,352,17582,4,1
SO70985-4,2017-05-20,SO70985,4,472,17582,4,1
SO70985-2,2017-05-20,SO70985,2,478,17582,4,1
SO71000-2,2017-05-20,SO71000,2,215,26443,9,1
SO71000-1,2017-05-20,SO71000,1,387,26443,9,1
SO70946-1,2017-05-20,SO70946,1,536,21392,9,2
SO71023-1,2017-05-20,SO71023,1,481,13081,9,2
SO71023-2,2017-05-20,SO71023,2,561,13081,9,1
SO71002-3,2017-05-20,SO71002,3,477,25926,9,2
SO71002-2,2017-05-20,SO71002,2,479,25926,9,2
SO71002-4,2017-05-20,SO71002,4,487,25926,9,1
SO71002-1,2017-05-20,SO71002,1,584,25926,9,1
SO70999-1,2017-05-20,SO70999,1,582,22910,9,1
SO70959-1,2017-05-20,SO70959,1,540,25377,4,1
SO70965-1,2017-05-20,SO70965,1,477,17684,4,2
SO70981-1,2017-05-20,SO70981,1,537,12175,4,1
SO71003-1,2017-05-20,SO71003,1,362,15753,9,1
SO71003-2,2017-05-20,SO71003,2,487,15753,9,1
SO70944-1,2017-05-20,SO70944,1,528,13995,9,2
SO70944-2,2017-05-20,SO70944,2,535,13995,9,2
SO71021-1,2017-05-20,SO71021,1,605,27985,9,1
SO70982-2,2017-05-20,SO70982,2,477,12663,7,2
SO70982-1,2017-05-20,SO70982,1,478,12663,7,2
SO70982-3,2017-05-20,SO70982,3,488,12663,7,1
SO70943-1,2017-05-20,SO70943,1,529,15149,9,2
SO70943-2,2017-05-20,SO70943,2,539,15149,9,2
SO70978-2,2017-05-20,SO70978,2,528,14363,6,3
SO70978-3,2017-05-20,SO70978,3,220,14363,6,1
SO70978-4,2017-05-20,SO70978,4,472,14363,6,1
SO70978-1,2017-05-20,SO70978,1,537,14363,6,1
SO70989-2,2017-05-20,SO70989,2,214,17580,4,1
SO70989-3,2017-05-20,SO70989,3,232,17580,4,1
SO70989-1,2017-05-20,SO70989,1,354,17580,4,1
SO70975-1,2017-05-20,SO70975,1,541,13609,10,3
SO70975-2,2017-05-20,SO70975,2,530,13609,10,2
SO70975-3,2017-05-20,SO70975,3,487,13609,10,1
SO70945-2,2017-05-20,SO70945,2,481,17245,9,2
SO70945-1,2017-05-20,SO70945,1,536,17245,9,2
SO70954-2,2017-05-20,SO70954,2,477,14778,10,2
SO70954-3,2017-05-20,SO70954,3,478,14778,10,2
SO70954-4,2017-05-20,SO70954,4,215,14778,10,1
SO70954-1,2017-05-20,SO70954,1,358,14778,10,1
SO71017-3,2017-05-20,SO71017,3,479,25459,8,3
SO71017-2,2017-05-20,SO71017,2,477,25459,8,2
SO71017-1,2017-05-20,SO71017,1,604,25459,8,1
SO70969-2,2017-05-20,SO70969,2,462,13673,7,2
SO70969-1,2017-05-20,SO70969,1,474,13673,7,1
SO70996-1,2017-05-20,SO70996,1,356,17140,1,1
SO70991-2,2017-05-20,SO70991,2,528,17424,1,2
SO70991-1,2017-05-20,SO70991,1,356,17424,1,1
SO70991-4,2017-05-20,SO70991,4,471,17424,1,1
SO70991-3,2017-05-20,SO70991,3,537,17424,1,1
SO70968-3,2017-05-20,SO70968,3,466,16825,8,2
SO70968-2,2017-05-20,SO70968,2,477,16825,8,2
SO70968-4,2017-05-20,SO70968,4,478,16825,8,2
SO70968-1,2017-05-20,SO70968,1,485,16825,8,2
SO71007-1,2017-05-20,SO71007,1,564,24958,4,1
SO70949-2,2017-05-20,SO70949,2,480,19604,9,2
SO70949-1,2017-05-20,SO70949,1,538,19604,9,2
SO70953-1,2017-05-20,SO70953,1,375,15094,7,1
SO70953-2,2017-05-20,SO70953,2,483,15094,7,1
SO70973-2,2017-05-20,SO70973,2,220,19484,7,1
SO70973-1,2017-05-20,SO70973,1,529,19484,7,1
SO70960-3,2017-05-20,SO70960,3,215,24679,4,1
SO70960-2,2017-05-20,SO70960,2,529,24679,4,1
SO70960-1,2017-05-20,SO70960,1,540,24679,4,1
SO70988-2,2017-05-20,SO70988,2,485,17545,1,2
SO70988-1,2017-05-20,SO70988,1,352,17545,1,1
SO70995-2,2017-05-20,SO70995,2,485,18971,6,3
SO70995-3,2017-05-20,SO70995,3,214,18971,6,1
SO70995-1,2017-05-20,SO70995,1,360,18971,6,1
SO70992-2,2017-05-20,SO70992,2,485,13247,4,2
SO70992-3,2017-05-20,SO70992,3,226,13247,4,1
SO70992-1,2017-05-20,SO70992,1,362,13247,4,1
SO71077-4,2017-05-21,SO71077,4,482,11089,4,2
SO71077-2,2017-05-21,SO71077,2,220,11089,4,1
SO71077-3,2017-05-21,SO71077,3,226,11089,4,1
SO71077-1,2017-05-21,SO71077,1,572,11089,4,1
SO71044-1,2017-05-21,SO71044,1,477,25340,6,2
SO71089-2,2017-05-21,SO71089,2,529,13579,8,2
SO71089-3,2017-05-21,SO71089,3,538,13579,8,2
SO71089-4,2017-05-21,SO71089,4,215,13579,8,1
SO71089-1,2017-05-21,SO71089,1,604,13579,8,1
SO71047-2,2017-05-21,SO71047,2,528,18048,10,3
SO71047-1,2017-05-21,SO71047,1,535,18048,10,2
SO71047-3,2017-05-21,SO71047,3,214,18048,10,1
SO71087-2,2017-05-21,SO71087,2,479,13556,7,2
SO71087-4,2017-05-21,SO71087,4,215,13556,7,1
SO71087-3,2017-05-21,SO71087,3,477,13556,7,1
SO71087-1,2017-05-21,SO71087,1,604,13556,7,1
SO71068-1,2017-05-21,SO71068,1,578,13259,8,1
SO71065-1,2017-05-21,SO71065,1,356,17268,1,1
SO71082-2,2017-05-21,SO71082,2,479,23589,4,2
SO71082-4,2017-05-21,SO71082,4,214,23589,4,1
SO71082-3,2017-05-21,SO71082,3,477,23589,4,1
SO71082-1,2017-05-21,SO71082,1,606,23589,4,1
SO71048-2,2017-05-21,SO71048,2,223,20727,8,3
SO71048-1,2017-05-21,SO71048,1,538,20727,8,2
SO71036-2,2017-05-21,SO71036,2,214,11185,6,1
SO71036-1,2017-05-21,SO71036,1,530,11185,6,1
SO71042-3,2017-05-21,SO71042,3,466,18101,4,3
SO71042-1,2017-05-21,SO71042,1,477,18101,4,2
SO71042-2,2017-05-21,SO71042,2,215,18101,4,1
SO71037-1,2017-05-21,SO71037,1,535,25968,1,2
SO71064-1,2017-05-21,SO71064,1,358,13370,1,1
SO71064-2,2017-05-21,SO71064,2,537,13370,1,1
SO71030-3,2017-05-21,SO71030,3,477,12846,8,2
SO71030-2,2017-05-21,SO71030,2,478,12846,8,2
SO71030-1,2017-05-21,SO71030,1,352,12846,8,1
SO71030-4,2017-05-21,SO71030,4,488,12846,8,1
SO71028-2,2017-05-21,SO71028,2,480,19048,10,3
SO71028-1,2017-05-21,SO71028,1,356,19048,10,1
SO71076-2,2017-05-21,SO71076,2,477,15754,9,2
SO71076-4,2017-05-21,SO71076,4,214,15754,9,1
SO71076-1,2017-05-21,SO71076,1,358,15754,9,1
SO71076-3,2017-05-21,SO71076,3,478,15754,9,1
SO71050-1,2017-05-21,SO71050,1,477,26387,10,1
SO71027-1,2017-05-21,SO71027,1,462,12361,9,2
SO71086-5,2017-05-21,SO71086,5,223,28702,8,2
SO71086-3,2017-05-21,SO71086,3,539,28702,8,2
SO71086-4,2017-05-21,SO71086,4,220,28702,8,1
SO71086-1,2017-05-21,SO71086,1,387,28702,8,1
SO71086-2,2017-05-21,SO71086,2,529,28702,8,1
SO71049-1,2017-05-21,SO71049,1,538,27833,10,2
SO71079-5,2017-05-21,SO71079,5,477,26634,4,2
SO71079-4,2017-05-21,SO71079,4,479,26634,4,2
SO71079-3,2017-05-21,SO71079,3,530,26634,4,2
SO71079-2,2017-05-21,SO71079,2,541,26634,4,2
SO71079-6,2017-05-21,SO71079,6,220,26634,4,1
SO71079-1,2017-05-21,SO71079,1,571,26634,4,1
SO71062-4,2017-05-21,SO71062,4,477,17002,1,2
SO71062-3,2017-05-21,SO71062,3,478,17002,1,2
SO71062-1,2017-05-21,SO71062,1,358,17002,1,1
SO71062-2,2017-05-21,SO71062,2,485,17002,1,1
SO71058-5,2017-05-21,SO71058,5,462,16124,6,2
SO71058-2,2017-05-21,SO71058,2,478,16124,6,2
SO71058-4,2017-05-21,SO71058,4,220,16124,6,1
SO71058-3,2017-05-21,SO71058,3,477,16124,6,1
SO71058-1,2017-05-21,SO71058,1,598,16124,6,1
SO71038-2,2017-05-21,SO71038,2,528,26067,4,2
SO71038-1,2017-05-21,SO71038,1,535,26067,4,2
SO71038-3,2017-05-21,SO71038,3,215,26067,4,1
SO71075-2,2017-05-21,SO71075,2,485,15726,9,3
SO71075-3,2017-05-21,SO71075,3,480,15726,9,2
SO71075-1,2017-05-21,SO71075,1,354,15726,9,1
SO71063-2,2017-05-21,SO71063,2,485,17013,1,2
SO71063-3,2017-05-21,SO71063,3,214,17013,1,1
SO71063-1,2017-05-21,SO71063,1,356,17013,1,1
SO71063-4,2017-05-21,SO71063,4,464,17013,1,1
SO71045-1,2017-05-21,SO71045,1,477,16718,4,2
SO71045-2,2017-05-21,SO71045,2,482,16718,4,2
SO71070-2,2017-05-21,SO71070,2,220,15653,10,1
SO71070-1,2017-05-21,SO71070,1,567,15653,10,1
SO71078-2,2017-05-21,SO71078,2,214,26276,1,1
SO71078-4,2017-05-21,SO71078,4,223,26276,1,1
SO71078-3,2017-05-21,SO71078,3,488,26276,1,1
SO71078-1,2017-05-21,SO71078,1,579,26276,1,1
SO71039-2,2017-05-21,SO71039,2,480,26168,1,3
SO71039-1,2017-05-21,SO71039,1,541,26168,1,2
SO71061-3,2017-05-21,SO71061,3,223,16968,4,2
SO71061-2,2017-05-21,SO71061,2,485,16968,4,2
SO71061-1,2017-05-21,SO71061,1,358,16968,4,1
SO71066-2,2017-05-21,SO71066,2,485,17364,4,2
SO71066-3,2017-05-21,SO71066,3,215,17364,4,1
SO71066-1,2017-05-21,SO71066,1,358,17364,4,1
SO71052-1,2017-05-21,SO71052,1,530,16264,10,2
SO71052-2,2017-05-21,SO71052,2,220,16264,10,1
SO71072-1,2017-05-21,SO71072,1,381,18331,9,1
SO71072-2,2017-05-21,SO71072,2,490,18331,9,1
SO71035-2,2017-05-21,SO71035,2,530,26793,4,2
SO71035-1,2017-05-21,SO71035,1,541,26793,4,2
SO71035-3,2017-05-21,SO71035,3,487,26793,4,1
SO71069-1,2017-05-21,SO71069,1,579,13553,10,1
SO71074-4,2017-05-21,SO71074,4,485,16155,9,2
SO71074-1,2017-05-21,SO71074,1,356,16155,9,1
SO71074-3,2017-05-21,SO71074,3,472,16155,9,1
SO71074-2,2017-05-21,SO71074,2,537,16155,9,1
SO71053-2,2017-05-21,SO71053,2,530,28461,8,2
SO71053-1,2017-05-21,SO71053,1,541,28461,8,2
SO71084-3,2017-05-21,SO71084,3,480,18790,1,2
SO71084-2,2017-05-21,SO71084,2,539,18790,1,2
SO71084-1,2017-05-21,SO71084,1,583,18790,1,1
SO71043-1,2017-05-21,SO71043,1,477,19221,4,3
SO71043-2,2017-05-21,SO71043,2,487,19221,4,1
SO71060-2,2017-05-21,SO71060,2,485,13380,4,2
SO71060-3,2017-05-21,SO71060,3,220,13380,4,1
SO71060-1,2017-05-21,SO71060,1,356,13380,4,1
SO71071-2,2017-05-21,SO71071,2,214,11612,10,1
SO71071-1,2017-05-21,SO71071,1,563,11612,10,1
SO71025-1,2017-05-21,SO71025,1,485,19569,9,3
SO71025-2,2017-05-21,SO71025,2,489,19569,9,1
SO71026-2,2017-05-21,SO71026,2,480,24896,9,2
SO71026-3,2017-05-21,SO71026,3,484,24896,9,2
SO71026-1,2017-05-21,SO71026,1,528,24896,9,2
SO71057-3,2017-05-21,SO71057,3,484,14327,4,2
SO71057-1,2017-05-21,SO71057,1,485,14327,4,2
SO71057-2,2017-05-21,SO71057,2,480,14327,4,1
SO71024-3,2017-05-21,SO71024,3,223,26363,8,2
SO71024-2,2017-05-21,SO71024,2,220,26363,8,1
SO71024-1,2017-05-21,SO71024,1,580,26363,8,1
SO71067-4,2017-05-21,SO71067,4,462,11242,7,2
SO71067-3,2017-05-21,SO71067,3,477,11242,7,1
SO71067-2,2017-05-21,SO71067,2,479,11242,7,1
SO71067-1,2017-05-21,SO71067,1,566,11242,7,1
SO71031-3,2017-05-21,SO71031,3,480,19260,10,2
SO71031-2,2017-05-21,SO71031,2,535,19260,10,2
SO71031-1,2017-05-21,SO71031,1,591,19260,10,1
SO71033-1,2017-05-21,SO71033,1,539,28815,4,3
SO71033-3,2017-05-21,SO71033,3,480,28815,4,2
SO71033-2,2017-05-21,SO71033,2,529,28815,4,2
SO71032-4,2017-05-21,SO71032,4,223,22680,8,2
SO71032-2,2017-05-21,SO71032,2,485,22680,8,2
SO71032-3,2017-05-21,SO71032,3,229,22680,8,1
SO71032-1,2017-05-21,SO71032,1,596,22680,8,1
SO71056-3,2017-05-21,SO71056,3,485,12044,4,2
SO71056-2,2017-05-21,SO71056,2,528,12044,4,2
SO71056-4,2017-05-21,SO71056,4,214,12044,4,1
SO71056-1,2017-05-21,SO71056,1,537,12044,4,1
SO71040-2,2017-05-21,SO71040,2,482,23843,4,2
SO71040-1,2017-05-21,SO71040,1,536,23843,4,1
SO71041-2,2017-05-21,SO71041,2,477,20511,4,1
SO71041-1,2017-05-21,SO71041,1,478,20511,4,1
SO71034-2,2017-05-21,SO71034,2,530,27381,4,2
SO71034-1,2017-05-21,SO71034,1,541,27381,4,2
SO71034-3,2017-05-21,SO71034,3,214,27381,4,1
SO71085-1,2017-05-21,SO71085,1,389,25480,10,1
SO71073-1,2017-05-21,SO71073,1,352,15808,9,1
SO71073-2,2017-05-21,SO71073,2,487,15808,9,1
SO71051-2,2017-05-21,SO71051,2,486,20953,7,1
SO71051-1,2017-05-21,SO71051,1,529,20953,7,1
SO71046-1,2017-05-21,SO71046,1,485,13833,7,2
SO71046-2,2017-05-21,SO71046,2,214,13833,7,1
SO71046-3,2017-05-21,SO71046,3,229,13833,7,1
SO71081-2,2017-05-21,SO71081,2,220,28067,4,1
SO71081-1,2017-05-21,SO71081,1,576,28067,4,1
SO71083-1,2017-05-21,SO71083,1,389,20468,6,1
SO71088-3,2017-05-21,SO71088,3,223,28387,10,2
SO71088-2,2017-05-21,SO71088,2,214,28387,10,1
SO71088-1,2017-05-21,SO71088,1,605,28387,10,1
SO71059-2,2017-05-21,SO71059,2,214,12423,1,1
SO71059-1,2017-05-21,SO71059,1,358,12423,1,1
SO71029-3,2017-05-21,SO71029,3,477,19058,10,2
SO71029-2,2017-05-21,SO71029,2,478,19058,10,2
SO71029-4,2017-05-21,SO71029,4,484,19058,10,2
SO71029-1,2017-05-21,SO71029,1,356,19058,10,1
SO71054-1,2017-05-21,SO71054,1,530,25471,7,2
SO71054-2,2017-05-21,SO71054,2,214,25471,7,1
SO71055-2,2017-05-21,SO71055,2,528,12955,4,2
SO71055-3,2017-05-21,SO71055,3,220,12955,4,1
SO71055-1,2017-05-21,SO71055,1,537,12955,4,1
SO71090-3,2017-05-21,SO71090,3,529,24010,7,2
SO71090-2,2017-05-21,SO71090,2,538,24010,7,2
SO71090-1,2017-05-21,SO71090,1,604,24010,7,1
SO71091-2,2017-05-21,SO71091,2,214,25660,7,1
SO71091-1,2017-05-21,SO71091,1,583,25660,7,1
SO71092-2,2017-05-21,SO71092,2,214,13090,9,1
SO71092-1,2017-05-21,SO71092,1,576,13090,9,1
SO71080-2,2017-05-21,SO71080,2,214,22881,6,1
SO71080-1,2017-05-21,SO71080,1,564,22881,6,1
SO71123-1,2017-05-22,SO71123,1,485,15866,6,2
SO71123-2,2017-05-22,SO71123,2,215,15866,6,1
SO71101-2,2017-05-22,SO71101,2,480,12858,8,2
SO71101-1,2017-05-22,SO71101,1,356,12858,8,1
SO71147-2,2017-05-22,SO71147,2,220,11050,9,1
SO71147-1,2017-05-22,SO71147,1,566,11050,9,1
SO71110-3,2017-05-22,SO71110,3,480,26169,4,2
SO71110-2,2017-05-22,SO71110,2,530,26169,4,2
SO71110-1,2017-05-22,SO71110,1,541,26169,4,2
SO71119-1,2017-05-22,SO71119,1,477,20079,1,2
SO71112-1,2017-05-22,SO71112,1,540,25039,1,1
SO71096-2,2017-05-22,SO71096,2,528,16178,9,2
SO71096-1,2017-05-22,SO71096,1,536,16178,9,2
SO71096-3,2017-05-22,SO71096,3,215,16178,9,1
SO71111-1,2017-05-22,SO71111,1,540,25766,1,1
SO71145-6,2017-05-22,SO71145,6,464,23958,7,3
SO71145-3,2017-05-22,SO71145,3,477,23958,7,2
SO71145-2,2017-05-22,SO71145,2,479,23958,7,2
SO71145-4,2017-05-22,SO71145,4,215,23958,7,1
SO71145-5,2017-05-22,SO71145,5,232,23958,7,1
SO71145-1,2017-05-22,SO71145,1,605,23958,7,1
SO71113-1,2017-05-22,SO71113,1,540,24636,1,1
SO71126-2,2017-05-22,SO71126,2,485,19710,6,2
SO71126-3,2017-05-22,SO71126,3,214,19710,6,1
SO71126-1,2017-05-22,SO71126,1,362,19710,6,1
SO71107-1,2017-05-22,SO71107,1,480,11185,6,3
SO71098-3,2017-05-22,SO71098,3,485,19667,9,2
SO71098-2,2017-05-22,SO71098,2,528,19667,9,2
SO71098-4,2017-05-22,SO71098,4,214,19667,9,1
SO71098-5,2017-05-22,SO71098,5,490,19667,9,1
SO71098-1,2017-05-22,SO71098,1,537,19667,9,1
SO71095-3,2017-05-22,SO71095,3,480,15803,9,2
SO71095-1,2017-05-22,SO71095,1,529,15803,9,2
SO71095-2,2017-05-22,SO71095,2,539,15803,9,2
SO71120-2,2017-05-22,SO71120,2,480,22565,8,2
SO71120-1,2017-05-22,SO71120,1,529,22565,8,2
SO71133-4,2017-05-22,SO71133,4,215,15802,9,1
SO71133-1,2017-05-22,SO71133,1,352,15802,9,1
SO71133-3,2017-05-22,SO71133,3,528,15802,9,1
SO71133-2,2017-05-22,SO71133,2,537,15802,9,1
SO71122-1,2017-05-22,SO71122,1,485,12900,4,2
SO71121-2,2017-05-22,SO71121,2,528,11214,1,2
SO71121-3,2017-05-22,SO71121,3,483,11214,1,1
SO71121-1,2017-05-22,SO71121,1,537,11214,1,1
SO71116-4,2017-05-22,SO71116,4,464,11640,6,2
SO71116-1,2017-05-22,SO71116,1,528,11640,6,2
SO71116-2,2017-05-22,SO71116,2,536,11640,6,2
SO71116-3,2017-05-22,SO71116,3,215,11640,6,1
SO71097-3,2017-05-22,SO71097,3,480,15020,9,2
SO71097-2,2017-05-22,SO71097,2,529,15020,9,2
SO71097-1,2017-05-22,SO71097,1,539,15020,9,2
SO71129-2,2017-05-22,SO71129,2,529,26204,9,2
SO71129-3,2017-05-22,SO71129,3,539,26204,9,2
SO71129-4,2017-05-22,SO71129,4,214,26204,9,1
SO71129-1,2017-05-22,SO71129,1,389,26204,9,1
SO71137-2,2017-05-22,SO71137,2,530,27645,4,2
SO71137-3,2017-05-22,SO71137,3,541,27645,4,2
SO71137-4,2017-05-22,SO71137,4,487,27645,4,1
SO71137-1,2017-05-22,SO71137,1,575,27645,4,1
SO71134-2,2017-05-22,SO71134,2,220,27606,1,1
SO71134-1,2017-05-22,SO71134,1,563,27606,1,1
SO71140-1,2017-05-22,SO71140,1,583,17858,6,1
SO71149-2,2017-05-22,SO71149,2,482,13130,9,2
SO71149-1,2017-05-22,SO71149,1,562,13130,9,1
SO71109-2,2017-05-22,SO71109,2,529,29018,4,2
SO71109-1,2017-05-22,SO71109,1,539,29018,4,2
SO71109-3,2017-05-22,SO71109,3,214,29018,4,1
SO71106-1,2017-05-22,SO71106,1,480,27992,1,2
SO71141-1,2017-05-22,SO71141,1,389,25448,10,1
SO71141-2,2017-05-22,SO71141,2,491,25448,10,1
SO71127-2,2017-05-22,SO71127,2,220,18127,10,1
SO71127-1,2017-05-22,SO71127,1,574,18127,10,1
SO71124-2,2017-05-22,SO71124,2,485,19897,4,2
SO71124-3,2017-05-22,SO71124,3,214,19897,4,1
SO71124-1,2017-05-22,SO71124,1,599,19897,4,1
SO71114-2,2017-05-22,SO71114,2,483,24428,4,1
SO71114-1,2017-05-22,SO71114,1,540,24428,4,1
SO71115-5,2017-05-22,SO71115,5,466,24631,4,2
SO71115-1,2017-05-22,SO71115,1,529,24631,4,2
SO71115-3,2017-05-22,SO71115,3,215,24631,4,1
SO71115-4,2017-05-22,SO71115,4,229,24631,4,1
SO71115-2,2017-05-22,SO71115,2,540,24631,4,1
SO71132-1,2017-05-22,SO71132,1,356,11047,9,1
SO71132-2,2017-05-22,SO71132,2,483,11047,9,1
